Time                          Total bandwidth               
907.889                       0.0                           
907.99                        0.0                           
908.09                        0.0                           
908.191                       0.0                           
908.292                       0.0                           
908.393                       0.0                           
908.495                       0.0                           
908.595                       0.0                           
908.696                       0.0                           
908.796                       0.0                           
908.896                       0.0                           
908.996                       0.0                           
909.097                       0.0                           
909.198                       0.0                           
909.298                       0.0                           
909.398                       0.0                           
909.499                       0.0                           
909.599                       0.0                           
909.7                         0.0                           
909.8                         0.0                           
909.901                       0.0                           
910.002                       0.0                           
910.102                       0.0                           
910.203                       0.0                           
910.303                       0.0                           
910.404                       0.0                           
910.505                       0.0                           
910.605                       0.0                           
910.705                       0.0                           
910.806                       0.0                           
910.907                       0.0                           
911.007                       0.0                           
911.107                       0.0                           
911.209                       0.0                           
911.309                       0.0                           
911.409                       0.0                           
911.511                       0.0                           
911.612                       0.0                           
911.713                       0.0                           
911.814                       0.0                           
911.914                       0.0                           
912.015                       0.0                           
912.116                       0.0                           
912.217                       0.0                           
912.318                       0.0                           
912.418                       0.0                           
912.518                       0.0                           
912.619                       0.0                           
912.719                       0.0                           
912.819                       0.0                           
912.92                        0.0                           
913.021                       0.0                           
913.122                       0.0                           
913.222                       0.0                           
913.324                       0.0                           
913.424                       0.0                           
913.525                       0.0                           
913.626                       0.0                           
913.727                       0.0                           
913.828                       0.0                           
913.928                       0.0                           
914.028                       0.0                           
914.129                       0.0                           
914.229                       0.0                           
914.329                       0.0                           
914.43                        0.0                           
914.531                       0.0                           
914.631                       0.0                           
914.732                       0.0                           
914.833                       0.0                           
914.934                       0.0                           
915.035                       0.0                           
915.135                       0.0                           
915.235                       0.0                           
915.335                       0.0                           
915.437                       0.0                           
915.537                       0.0                           
915.638                       0.0                           
915.738                       0.0                           
915.839                       0.0                           
915.94                        0.0                           
916.041                       0.0                           
916.141                       0.0                           
916.241                       0.0                           
916.341                       0.0                           
916.443                       0.0                           
916.543                       0.0                           
916.644                       0.0                           
916.744                       0.0                           
916.845                       0.0                           
916.945                       0.0                           
917.046                       0.0                           
917.146                       0.0                           
917.247                       0.0                           
917.347                       0.0                           
917.447                       0.0                           
917.548                       0.0                           
917.649                       0.0                           
917.75                        0.0                           
917.851                       0.0                           
917.951                       0.0                           
918.052                       0.0                           
918.152                       0.0                           
918.253                       0.0                           
918.354                       0.0                           
918.455                       0.0                           
918.556                       0.0                           
918.657                       0.0                           
918.758                       0.0                           
918.859                       0.0                           
918.96                        0.0                           
919.06                        0.0                           
919.161                       0.0                           
919.261                       0.0                           
919.362                       0.0                           
919.463                       0.0                           
919.563                       0.0                           
919.664                       0.0                           
919.765                       0.0                           
919.865                       0.0                           
919.966                       0.0                           
920.066                       0.0                           
920.167                       0.0                           
920.267                       0.0                           
920.367                       0.0                           
920.469                       0.0                           
920.57                        0.0                           
920.67                        0.0                           
920.771                       0.0                           
920.871                       0.0                           
920.972                       0.0                           
921.073                       0.0                           
921.174                       0.0                           
921.274                       0.0                           
921.375                       0.0                           
921.477                       0.0                           
921.578                       0.0                           
921.679                       0.0                           
921.779                       0.0                           
921.879                       0.0                           
921.979                       0.0                           
922.081                       0.0                           
922.181                       0.0                           
922.282                       0.0                           
922.382                       0.0                           
922.483                       0.0                           
922.583                       0.0                           
922.684                       0.0                           
922.785                       0.0                           
922.886                       0.0                           
922.987                       0.0                           
923.087                       0.0                           
923.188                       0.0                           
923.288                       0.0                           
923.389                       0.0                           
923.49                        0.0                           
923.59                        0.0                           
923.691                       0.0                           
923.791                       0.0                           
923.892                       0.0                           
923.993                       0.0                           
924.093                       0.0                           
924.193                       0.0                           
924.294                       0.0                           
924.396                       0.0                           
924.497                       0.0                           
924.597                       0.0                           
924.697                       0.0                           
924.798                       0.0                           
924.899                       0.0                           
924.999                       0.0                           
925.099                       0.0                           
925.2                         0.0                           
925.301                       0.0                           
925.402                       0.0                           
925.502                       0.0                           
925.602                       0.0                           
925.703                       0.0                           
925.805                       0.0                           
925.906                       0.0                           
926.006                       0.0                           
926.108                       0.0                           
926.208                       0.0                           
926.309                       0.0                           
926.41                        0.0                           
926.511                       0.0                           
926.612                       0.0                           
926.713                       0.0                           
926.813                       0.0                           
926.913                       0.0                           
927.013                       0.0                           
927.115                       0.0                           
927.215                       0.0                           
927.316                       0.0                           
927.417                       0.0                           
927.517                       0.0                           
927.618                       0.0                           
927.719                       0.0                           
927.819                       0.0                           
927.919                       0.0                           
928.02                        0.0                           
928.122                       0.0                           
928.222                       0.0                           
928.323                       0.0                           
928.423                       0.0                           
928.524                       0.0                           
928.625                       0.0                           
928.726                       0.0                           
928.827                       0.0                           
928.927                       0.0                           
929.029                       0.0                           
929.13                        0.0                           
929.23                        0.0                           
929.33                        0.0                           
929.431                       0.0                           
929.531                       0.0                           
929.631                       0.0                           
929.733                       0.0                           
929.833                       0.0                           
929.935                       0.0                           
930.035                       0.0                           
930.135                       0.0                           
930.236                       0.0                           
930.336                       0.0                           
930.437                       0.0                           
930.537                       0.0                           
930.637                       0.0                           
930.738                       0.0                           
930.838                       0.0                           
930.939                       0.0                           
931.039                       0.0                           
931.14                        0.0                           
931.242                       0.0                           
931.342                       0.0                           
931.443                       0.0                           
931.543                       0.0                           
931.644                       0.0                           
931.744                       0.0                           
931.844                       0.0                           
931.945                       0.0                           
932.045                       0.0                           
932.146                       0.0                           
932.248                       0.0                           
932.348                       0.0                           
932.448                       0.0                           
932.549                       0.0                           
932.649                       0.0                           
932.751                       0.0                           
932.852                       0.0                           
932.953                       0.0                           
933.054                       0.0                           
933.154                       0.0                           
933.255                       0.0                           
933.356                       0.0                           
933.456                       0.0                           
933.556                       0.0                           
933.657                       0.0                           
933.757                       0.0                           
933.857                       0.0                           
933.958                       0.0                           
934.059                       0.0                           
934.16                        0.0                           
934.26                        0.0                           
934.361                       0.0                           
934.463                       0.0                           
934.563                       0.0                           
934.663                       0.0                           
934.764                       0.0                           
934.864                       0.0                           
934.965                       0.0                           
935.065                       0.0                           
935.166                       0.0                           
935.267                       0.0                           
935.368                       0.0                           
935.468                       0.0                           
935.569                       0.0                           
935.67                        0.0                           
935.771                       0.0                           
935.871                       0.0                           
935.972                       0.0                           
936.074                       0.0                           
936.175                       0.0                           
936.275                       0.0                           
936.376                       0.0                           
936.477                       0.0                           
936.578                       0.0                           
936.678                       0.0                           
936.779                       0.0                           
936.88                        0.0                           
936.981                       0.0                           
937.081                       0.0                           
937.183                       0.0                           
937.283                       0.0                           
937.384                       0.0                           
937.484                       0.0                           
937.585                       0.0                           
937.686                       0.0                           
937.787                       0.0                           
937.888                       0.0                           
937.988                       0.0                           
938.09                        0.0                           
938.191                       0.0                           
938.291                       0.0                           
938.392                       0.0                           
938.492                       0.0                           
938.593                       0.0                           
938.693                       0.0                           
938.793                       0.0                           
938.895                       0.0                           
938.995                       0.0                           
939.096                       0.0                           
939.197                       0.0                           
939.298                       0.0                           
939.399                       0.0                           
939.5                         0.0                           
939.601                       0.0                           
939.701                       0.0                           
939.802                       0.0                           
939.903                       0.0                           
940.004                       0.0                           
940.105                       0.0                           
940.206                       0.0                           
940.306                       0.0                           
940.407                       0.0                           
940.509                       0.0                           
940.61                        0.0                           
940.711                       0.0                           
940.811                       0.0                           
940.912                       0.0                           
941.013                       0.0                           
941.114                       0.0                           
941.214                       0.0                           
941.314                       0.0                           
941.415                       0.0                           
941.516                       0.0                           
941.617                       0.0                           
941.718                       0.0                           
941.819                       0.0                           
941.92                        0.0                           
942.021                       0.0                           
942.122                       0.0                           
942.223                       0.0                           
942.323                       0.0                           
942.424                       0.0                           
942.525                       0.0                           
942.626                       0.0                           
942.726                       0.0                           
942.827                       0.0                           
942.928                       0.0                           
943.028                       0.0                           
943.129                       0.0                           
943.229                       0.0                           
943.33                        0.0                           
943.431                       0.0                           
943.532                       0.0                           
943.633                       0.0                           
943.733                       0.0                           
943.834                       0.0                           
943.935                       0.0                           
944.036                       0.0                           
944.137                       0.0                           
944.237                       0.0                           
944.338                       0.0                           
944.439                       0.0                           
944.54                        0.0                           
944.641                       0.0                           
944.741                       0.0                           
944.842                       0.0                           
944.942                       0.0                           
945.043                       0.0                           
945.144                       0.0                           
945.244                       0.0                           
945.345                       0.0                           
945.446                       0.0                           
945.547                       0.0                           
945.648                       0.0                           
945.749                       0.0                           
945.849                       0.0                           
945.95                        0.0                           
946.05                        0.0                           
946.15                        0.0                           
946.251                       0.0                           
946.352                       0.0                           
946.453                       0.0                           
946.553                       0.0                           
946.653                       0.0                           
946.754                       0.0                           
946.854                       0.0                           
946.954                       0.0                           
947.055                       0.0                           
947.156                       0.0                           
947.257                       0.0                           
947.358                       0.0                           
947.458                       0.0                           
947.559                       0.0                           
947.66                        0.0                           
947.761                       0.0                           
947.862                       0.0                           
947.963                       0.0                           
948.064                       0.0                           
948.164                       0.0                           
948.264                       0.0                           
948.366                       0.0                           
948.466                       0.0                           
948.568                       0.0                           
948.669                       0.0                           
948.77                        0.0                           
948.87                        0.0                           
948.971                       0.0                           
949.072                       0.0                           
949.173                       0.0                           
949.275                       0.0                           
949.376                       0.0                           
949.477                       0.0                           
949.578                       0.0                           
949.679                       0.0                           
949.78                        0.0                           
949.88                        0.0                           
949.98                        0.0                           
950.081                       0.0                           
950.182                       0.0                           
950.283                       0.0                           
950.383                       0.0                           
950.484                       0.0                           
950.585                       0.0                           
950.686                       0.0                           
950.786                       0.0                           
950.887                       0.0                           
950.987                       0.0                           
951.088                       0.0                           
951.189                       0.0                           
951.29                        0.0                           
951.39                        0.0                           
951.492                       0.0                           
951.592                       0.0                           
951.693                       0.0                           
951.794                       0.0                           
951.895                       0.0                           
951.995                       0.0                           
952.096                       0.0                           
952.197                       0.0                           
952.297                       0.0                           
952.398                       0.0                           
952.499                       0.0                           
952.599                       0.0                           
952.699                       0.0                           
952.8                         0.0                           
952.9                         0.0                           
953.001                       0.0                           
953.102                       0.0                           
953.202                       0.0                           
953.302                       0.0                           
953.403                       0.0                           
953.504                       0.0                           
953.605                       0.0                           
953.705                       0.0                           
953.806                       0.0                           
953.906                       0.0                           
954.006                       0.0                           
954.107                       0.0                           
954.207                       0.0                           
954.308                       0.0                           
954.408                       0.0                           
954.508                       0.0                           
954.609                       0.0                           
954.71                        0.0                           
954.81                        0.0                           
954.911                       0.0                           
955.011                       0.0                           
955.112                       0.0                           
955.213                       0.0                           
955.313                       0.0                           
955.413                       0.0                           
955.514                       0.0                           
955.615                       0.0                           
955.716                       0.0                           
955.817                       0.0                           
955.918                       0.0                           
956.018                       0.0                           
956.119                       0.0                           
956.22                        0.0                           
956.32                        0.0                           
956.421                       0.0                           
956.521                       0.0                           
956.622                       0.0                           
956.723                       0.0                           
956.824                       0.0                           
956.925                       0.0                           
957.025                       0.0                           
957.126                       0.0                           
957.227                       0.0                           
957.328                       0.0                           
957.428                       0.0                           
957.529                       0.0                           
957.63                        0.0                           
957.732                       0.0                           
957.832                       0.0                           
957.933                       0.0                           
958.033                       0.0                           
958.134                       0.0                           
958.235                       0.0                           
958.336                       0.0                           
958.436                       0.0                           
958.537                       0.0                           
958.638                       0.0                           
958.739                       0.0                           
958.84                        0.0                           
958.941                       0.0                           
959.041                       0.0                           
959.142                       0.0                           
959.242                       0.0                           
959.343                       0.0                           
959.443                       0.0                           
959.544                       0.0                           
959.644                       0.0                           
959.745                       0.0                           
959.846                       0.0                           
959.947                       0.0                           
960.048                       0.0                           
960.148                       0.0                           
960.249                       0.0                           
960.35                        0.0                           
960.452                       0.0                           
960.552                       0.0                           
960.653                       0.0                           
960.754                       0.0                           
960.856                       0.0                           
960.956                       0.0                           
961.057                       0.0                           
961.158                       0.0                           
961.259                       0.0                           
961.36                        0.0                           
961.461                       0.0                           
961.562                       0.0                           
961.663                       0.0                           
961.764                       0.0                           
961.865                       0.0                           
961.966                       0.0                           
962.067                       0.0                           
962.167                       0.0                           
962.267                       0.0                           
962.368                       0.0                           
962.469                       0.0                           
962.57                        0.0                           
962.671                       0.0                           
962.771                       0.0                           
962.871                       0.0                           
962.971                       0.0                           
963.072                       0.0                           
963.172                       0.0                           
963.273                       0.0                           
963.374                       0.0                           
963.474                       0.0                           
963.575                       0.0                           
963.676                       0.0                           
963.776                       0.0                           
963.877                       0.0                           
963.978                       0.0                           
964.079                       0.0                           
964.18                        0.0                           
964.281                       0.0                           
964.381                       0.0                           
964.482                       0.0                           
964.583                       0.0                           
964.684                       0.0                           
964.784                       0.0                           
964.885                       0.0                           
964.985                       0.0                           
965.086                       0.0                           
965.187                       0.0                           
965.288                       0.0                           
965.389                       0.0                           
965.49                        0.0                           
965.591                       0.0                           
965.691                       0.0                           
965.792                       0.0                           
965.893                       0.0                           
965.993                       0.0                           
966.095                       0.0                           
966.195                       0.0                           
966.296                       0.0                           
966.397                       0.0                           
966.497                       0.0                           
966.598                       0.0                           
966.699                       0.0                           
966.8                         0.0                           
966.9                         0.0                           
967.001                       0.0                           
967.102                       0.0                           
967.202                       0.0                           
967.303                       0.0                           
967.404                       0.0                           
967.504                       0.0                           
967.605                       0.0                           
967.706                       0.0                           
967.807                       0.0                           
967.908                       0.0                           
968.009                       0.0                           
968.109                       0.0                           
968.21                        0.0                           
968.311                       0.0                           
968.412                       0.0                           
968.512                       0.0                           
968.612                       0.0                           
968.713                       0.0                           
968.813                       0.0                           
968.913                       0.0                           
969.014                       0.0                           
969.114                       0.0                           
969.214                       0.0                           
969.315                       0.0                           
969.416                       0.0                           
969.517                       0.0                           
969.618                       0.0                           
969.718                       0.0                           
969.819                       0.0                           
969.92                        0.0                           
970.021                       0.0                           
970.122                       0.0                           
970.223                       0.0                           
970.323                       0.0                           
970.423                       0.0                           
970.524                       0.0                           
970.624                       0.0                           
970.725                       0.0                           
970.825                       0.0                           
970.926                       0.0                           
971.026                       0.0                           
971.126                       0.0                           
971.227                       0.0                           
971.328                       0.0                           
971.429                       0.0                           
971.529                       0.0                           
971.63                        0.0                           
971.731                       0.0                           
971.831                       0.0                           
971.932                       0.0                           
972.033                       0.0                           
972.134                       0.0                           
972.235                       0.0                           
972.336                       0.0                           
972.436                       0.0                           
972.538                       0.0                           
972.639                       0.0                           
972.74                        0.0                           
972.84                        0.0                           
972.941                       0.0                           
973.042                       0.0                           
973.143                       0.0                           
973.243                       0.0                           
973.344                       0.0                           
973.444                       0.0                           
973.545                       0.0                           
973.646                       0.0                           
973.747                       0.0                           
973.847                       0.0                           
973.947                       0.0                           
974.048                       0.0                           
974.149                       0.0                           
974.25                        0.0                           
974.35                        0.0                           
974.451                       0.0                           
974.551                       0.0                           
974.651                       0.0                           
974.752                       0.0                           
974.853                       0.0                           
974.954                       0.0                           
975.055                       0.0                           
975.156                       0.0                           
975.257                       0.0                           
975.358                       0.0                           
975.459                       0.0                           
975.56                        0.0                           
975.66                        0.0                           
975.76                        0.0                           
975.861                       0.0                           
975.962                       0.0                           
976.063                       0.0                           
976.164                       0.0                           
976.265                       0.0                           
976.366                       0.0                           
976.466                       0.0                           
976.568                       0.0                           
976.668                       0.0                           
976.768                       0.0                           
976.869                       0.0                           
976.969                       0.0                           
977.07                        0.0                           
977.171                       0.0                           
977.272                       0.0                           
977.373                       0.0                           
977.473                       0.0                           
977.574                       0.0                           
977.674                       0.0                           
977.775                       0.0                           
977.875                       0.0                           
977.976                       0.0                           
978.077                       0.0                           
978.178                       0.0                           
978.279                       0.0                           
978.38                        0.0                           
978.48                        0.0                           
978.581                       0.0                           
978.682                       0.0                           
978.782                       0.0                           
978.882                       0.0                           
978.983                       0.0                           
979.084                       0.0                           
979.185                       0.0                           
979.286                       0.0                           
979.386                       0.0                           
979.487                       0.0                           
979.588                       0.0                           
979.689                       0.0                           
979.791                       0.0                           
979.891                       0.0                           
979.991                       0.0                           
980.091                       0.0                           
980.192                       0.0                           
980.293                       0.0                           
980.394                       0.0                           
980.495                       0.0                           
980.596                       0.0                           
980.697                       0.0                           
980.798                       0.0                           
980.899                       0.0                           
980.999                       0.0                           
981.1                         0.0                           
981.2                         0.0                           
981.301                       0.0                           
981.401                       0.0                           
981.502                       0.0                           
981.602                       0.0                           
981.703                       0.0                           
981.804                       0.0                           
981.905                       0.0                           
982.006                       0.0                           
982.106                       0.0                           
